t,x,y,z,w
231.450000,-15.546461,-11.986989,-0.991392,11.116971
231.600000,-15.686095,-10.312798,-0.869298,11.204047
231.750000,-15.806927,-8.626268,-0.740745,11.281258
231.900000,-15.908012,-6.928983,-0.606078,11.347213
232.050000,-15.988476,-5.222737,-0.465929,11.400516
232.200000,-16.047564,-3.509526,-0.321248,11.439869
232.350000,-16.084687,-1.791528,-0.173304,11.464204
232.500000,-16.099468,-0.071053,-0.023622,11.472806
232.650000,-16.091771,1.649514,0.126124,11.465416
232.800000,-16.061712,3.367784,0.274258,11.442267
232.950000,-16.009651,5.081440,0.419242,11.404049
233.100000,-15.936161,6.788297,0.559793,11.351815
233.250000,-15.841984,8.486348,0.694940,11.286851
233.400000,-15.727982,10.173786,0.824034,11.210548
233.550000,-15.595095,11.849015,0.946714,11.124299
233.700000,-15.444295,13.510644,1.062855,11.029418
233.850000,-15.276563,15.157469,1.172508,10.927100
234.000000,-15.092859,16.788455,1.275847,10.818404
234.150000,-14.894112,18.402717,1.373127,10.704249
234.300000,-14.681208,19.999497,1.464647,10.585421
234.450000,-14.454990,21.578144,1.550726,10.462592
234.600000,-14.216247,23.138103,1.631686,10.336328
234.750000,-13.965724,24.678895,1.707845,10.207110
234.900000,-13.704118,26.200108,1.779506,10.075342
235.050000,-13.432082,27.701387,1.846954,9.941368
235.200000,-13.150229,29.182423,1.910456,9.805479
235.350000,-12.859131,30.642947,1.970260,9.667920
235.500000,-12.559325,32.082726,2.026592,9.528904
235.650000,-12.251316,33.501555,2.079664,9.388610
235.800000,-11.935579,34.899253,2.129668,9.247193
235.950000,-11.612560,36.275663,2.176781,9.104786
236.100000,-11.282681,37.630645,2.221165,8.961506
236.250000,-10.946339,38.964076,2.262970,8.817451
236.400000,-10.603912,40.275846,2.302332,8.672709
236.550000,-10.255756,41.565859,2.339377,8.527357
236.700000,-9.902209,42.834026,2.374220,8.381461
236.850000,-9.543594,44.080273,2.406967,8.235081
237.000000,-9.180219,45.304529,2.437718,8.088268
237.150000,-8.812374,46.506734,2.466563,7.941069
237.300000,-8.440341,47.686832,2.493585,7.793523
237.450000,-8.064386,48.844775,2.518862,7.645669
237.600000,-7.684766,49.980519,2.542466,7.497539
237.750000,-7.301727,51.094025,2.564464,7.349161
237.900000,-6.915504,52.185257,2.584917,7.200563
238.050000,-6.526326,53.254184,2.603883,7.051768
238.200000,-6.134411,54.300778,2.621417,6.902796
238.350000,-5.739970,55.325015,2.637567,6.753669
238.500000,-5.343207,56.326872,2.652382,6.604403
238.650000,-4.944320,57.306330,2.665904,6.455014
238.800000,-4.543499,58.263371,2.678174,6.305517
238.950000,-4.140928,59.197980,2.689232,6.155926
239.100000,-3.736788,60.110144,2.699112,6.006252
239.250000,-3.331252,60.999852,2.707849,5.856507
239.400000,-2.924489,61.867093,2.715474,5.706701
239.550000,-2.516664,62.711860,2.722017,5.556844
239.700000,-2.107937,63.534145,2.727505,5.406945
239.850000,-1.698464,64.333942,2.731966,5.257012
240.000000,-1.288397,65.111247,2.735424,5.107052
240.150000,-0.877886,65.866056,2.737902,4.957072
240.300000,-0.467074,66.598368,2.739423,4.807080
240.450000,-0.056106,67.308180,2.740007,4.657082
240.600000,0.354882,67.995492,2.739673,4.507082
240.750000,0.765751,68.660305,2.738441,4.357088
240.900000,1.176370,69.302619,2.736327,4.207103
241.050000,1.586606,69.922436,2.733349,4.057133
241.200000,1.996332,70.519760,2.729521,3.907182
241.350000,2.405421,71.094592,2.724859,3.757254
241.500000,2.813749,71.646937,2.719376,3.607355
241.650000,3.221193,72.176800,2.713085,3.457487
241.800000,3.627635,72.684185,2.705999,3.307654
241.950000,4.032954,73.169098,2.698129,3.157861
242.100000,4.437035,73.631546,2.689487,3.008111
242.250000,4.839762,74.071534,2.680082,2.858406
242.400000,5.241022,74.489070,2.669925,2.708750
242.550000,5.640702,74.884162,2.659025,2.559147
242.700000,6.038692,75.256817,2.647389,2.409599
242.850000,6.434883,75.607044,2.635027,2.260110
243.000000,6.829165,75.934853,2.621946,2.110681
243.150000,7.221431,76.240252,2.608153,1.961317
243.300000,7.611575,76.523251,2.593654,1.812019
243.450000,7.999492,76.783861,2.578456,1.662791
243.600000,8.385077,77.022092,2.562565,1.513636
243.750000,8.768227,77.237955,2.545986,1.364555
243.900000,9.148839,77.431462,2.528723,1.215552
244.050000,9.526810,77.602625,2.510781,1.066629
244.200000,9.902040,77.751455,2.492165,0.917788
244.350000,10.274426,77.877966,2.472877,0.769034
244.500000,10.643869,77.982170,2.452922,0.620367
244.650000,11.010270,78.064080,2.432303,0.471791
244.800000,11.373527,78.123712,2.411021,0.323309
244.950000,11.733543,78.161078,2.389080,0.174922
245.100000,12.090218,78.176193,2.366480,0.026635
245.250000,12.443454,78.169073,2.343225,-0.121552
245.400000,12.793153,78.139733,2.319314,-0.269633
245.550000,13.139216,78.088189,2.294750,-0.417608
245.700000,13.481545,78.014456,2.269531,-0.565473
245.850000,13.820042,77.918552,2.243660,-0.713225
246.000000,14.154610,77.800495,2.217135,-0.860861
246.150000,14.485150,77.660300,2.189956,-1.008378
246.300000,14.811564,77.497987,2.162123,-1.155773
246.450000,15.133754,77.313574,2.133634,-1.303043
246.600000,15.451622,77.107081,2.104488,-1.450184
246.750000,15.765068,76.878526,2.074684,-1.597193
246.900000,16.073994,76.627930,2.044218,-1.744066
247.050000,16.378300,76.355313,2.013089,-1.890800
247.200000,16.677887,76.060697,1.981293,-2.037392
247.350000,16.972655,75.744103,1.948829,-2.183836
247.500000,17.262502,75.405554,1.915691,-2.330130
247.650000,17.547328,75.045072,1.881876,-2.476269
247.800000,17.827031,74.662681,1.847380,-2.622248
247.950000,18.101508,74.258406,1.812198,-2.768063
248.100000,18.370656,73.832270,1.776325,-2.913711
248.250000,18.634370,73.384301,1.739755,-3.059184
248.400000,18.892547,72.914524,1.702483,-3.204480
248.550000,19.145080,72.422966,1.664501,-3.349591
248.700000,19.391862,71.909656,1.625804,-3.494514
248.850000,19.632785,71.374622,1.586383,-3.639241
249.000000,19.867740,70.817894,1.546232,-3.783767
249.150000,20.096617,70.239502,1.505340,-3.928085
249.300000,20.319305,69.639479,1.463700,-4.072190
249.450000,20.535689,69.017856,1.421302,-4.216073
249.600000,20.745657,68.374669,1.378136,-4.359727
249.750000,20.949091,67.709950,1.334191,-4.503146
249.900000,21.145875,67.023737,1.289455,-4.646319
250.050000,21.335888,66.316067,1.243918,-4.789240
250.200000,21.519009,65.586978,1.197565,-4.931898
250.350000,21.695116,64.836511,1.150383,-5.074284
250.500000,21.864082,64.064707,1.102358,-5.216388
250.650000,22.025780,63.271610,1.053475,-5.358199
250.800000,22.180081,62.457263,1.003718,-5.499706
250.950000,22.326851,61.621714,0.953069,-5.640896
251.100000,22.465956,60.765011,0.901510,-5.781756
251.250000,22.597258,59.887204,0.849023,-5.922273
251.400000,22.720616,58.988347,0.795587,-6.062432
251.550000,22.835885,58.068493,0.741180,-6.202216
251.700000,22.942920,57.127701,0.685780,-6.341611
251.850000,23.041568,56.166031,0.629362,-6.480596
252.000000,23.131676,55.183544,0.571901,-6.619153
252.150000,23.213085,54.180307,0.513369,-6.757262
252.300000,23.285632,53.156389,0.453738,-6.894899
252.450000,23.349150,52.111862,0.392977,-7.032041
252.600000,23.403467,51.046803,0.331052,-7.168661
252.750000,23.448406,49.961291,0.267929,-7.304733
252.900000,23.483784,48.855412,0.203571,-7.440224
253.050000,23.509413,47.729255,0.137939,-7.575102
253.200000,23.525100,46.582914,0.070989,-7.709332
253.350000,23.530642,45.416490,0.002676,-7.842873
253.500000,23.525832,44.230089,-0.067046,-7.975683
253.650000,23.510455,43.023824,-0.138231,-8.107715
253.800000,23.484287,41.797815,-0.210933,-8.238918
253.950000,23.447096,40.552193,-0.285212,-8.369234
254.100000,23.398641,39.287093,-0.361131,-8.498602
254.250000,23.338671,38.002663,-0.438757,-8.626952
254.400000,23.266925,36.699062,-0.518165,-8.754208
254.550000,23.183129,35.376460,-0.599432,-8.880284
254.700000,23.086998,34.035040,-0.682642,-9.005087
254.850000,22.978235,32.675003,-0.767886,-9.128508
255.000000,22.856526,31.296563,-0.855261,-9.250431
255.150000,22.721545,29.899955,-0.944871,-9.370719
255.300000,22.572947,28.485436,-1.036828,-9.489223
255.450000,22.410373,27.053286,-1.131251,-9.605771
255.600000,22.233442,25.603812,-1.228268,-9.720168
255.750000,22.041756,24.137354,-1.328014,-9.832192
255.900000,21.834894,22.654286,-1.430633,-9.941591
256.050000,21.612415,21.155023,-1.536275,-10.048072
256.200000,21.373853,19.640027,-1.645096,-10.151301
256.350000,21.118719,18.109814,-1.757253,-10.250893
256.500000,20.846502,16.564963,-1.872905,-10.346402
256.650000,20.556666,15.006123,-1.992202,-10.437315
256.800000,20.248653,13.434028,-2.115279,-10.523037
256.950000,19.921888,11.849506,-2.242242,-10.602885
257.100000,19.575783,10.253495,-2.373153,-10.676075
257.250000,19.209745,8.647060,-2.508004,-10.741716
257.400000,18.823190,7.031408,-2.646685,-10.798808
257.550000,18.415560,5.407900,-2.788951,-10.846250
257.700000,17.986346,3.778074,-2.934374,-10.882862
257.850000,17.535122,2.143644,-3.082301,-10.907437
258.000000,17.061576,0.506504,-3.231817,-10.918804
258.150000,16.565557,-1.131285,-3.381729,-10.915936
258.300000,16.047109,-2.767526,-3.530594,-10.898063
258.450000,15.506512,-4.399933,-3.676785,-10.864787
258.600000,14.944292,-6.026195,-3.818612,-10.816170
258.750000,14.361227,-7.644044,-3.954470,-10.752752
258.900000,13.758319,-9.251328,-4.082975,-10.675509
259.050000,13.136755,-10.846070,-4.203076,-10.585744
259.200000,12.497852,-12.426500,-4.314091,-10.484948
259.350000,11.842999,-13.991080,-4.415700,-10.374668
259.500000,11.173613,-15.538501,-4.507893,-10.256394
259.650000,10.491091,-17.067667,-4.590891,-10.131488
259.800000,9.796786,-18.577676,-4.665080,-10.001151
259.950000,9.091983,-20.067792,-4.730945,-9.866409
260.100000,8.377892,-21.537422,-4.789015,-9.728126
260.250000,7.655641,-22.986089,-4.839836,-9.587014
260.400000,6.926277,-24.413414,-4.883942,-9.443658
260.550000,6.190769,-25.819098,-4.921840,-9.298536
260.700000,5.450012,-27.202906,-4.954006,-9.152034
260.850000,4.704832,-28.564655,-4.980877,-9.004468
261.000000,3.955993,-29.904206,-5.002856,-8.856093
261.150000,3.204202,-31.221453,-5.020307,-8.707117
261.300000,2.450111,-32.516320,-5.033561,-8.557709
261.450000,1.694328,-33.788751,-5.042917,-8.408005
261.600000,0.937417,-35.038712,-5.048647,-8.258118
261.750000,0.179903,-36.266182,-5.050995,-8.108139
261.900000,-0.577723,-37.471153,-5.050184,-7.958144
262.050000,-1.335004,-38.653627,-5.046414,-7.808193
262.200000,-2.091509,-39.813616,-5.039868,-7.658338
262.350000,-2.846834,-40.951136,-5.030712,-7.508620
262.500000,-3.600600,-42.066210,-5.019095,-7.359072
262.650000,-4.352447,-43.158867,-5.005155,-7.209722
262.800000,-5.102036,-44.229138,-4.989019,-7.060594
262.950000,-5.849048,-45.277057,-4.970800,-6.911706
263.100000,-6.593177,-46.302663,-4.950603,-6.763073
263.250000,-7.334135,-47.305993,-4.928527,-6.614707
263.400000,-8.071646,-48.287089,-4.904658,-6.466619
263.550000,-8.805447,-49.245993,-4.879080,-6.318817
263.700000,-9.535288,-50.182748,-4.851867,-6.171307
263.850000,-10.260929,-51.097400,-4.823090,-6.024094
264.000000,-10.982140,-51.989992,-4.792814,-5.877182
264.150000,-11.698701,-52.860569,-4.761098,-5.730574
264.300000,-12.410400,-53.709179,-4.727997,-5.584272
264.450000,-13.117034,-54.535866,-4.693565,-5.438278
264.600000,-13.818406,-55.340678,-4.657849,-5.292593
264.750000,-14.514326,-56.123660,-4.620894,-5.147217
264.900000,-15.204614,-56.884858,-4.582741,-5.002150
265.050000,-15.889091,-57.624320,-4.543432,-4.857393
265.200000,-16.567587,-58.342092,-4.503001,-4.712945
265.350000,-17.239937,-59.038219,-4.461484,-4.568805
265.500000,-17.905980,-59.712749,-4.418912,-4.424974
265.650000,-18.565560,-60.365727,-4.375317,-4.281449
265.800000,-19.218525,-60.997199,-4.330726,-4.138230
265.950000,-19.864729,-61.607211,-4.285166,-3.995317
266.100000,-20.504028,-62.195809,-4.238663,-3.852708
266.250000,-21.136282,-62.763038,-4.191240,-3.710402
266.400000,-21.761355,-63.308945,-4.142919,-3.568398
266.550000,-22.379114,-63.833573,-4.093721,-3.426696
266.700000,-22.989428,-64.336969,-4.043667,-3.285294
266.850000,-23.592172,-64.819176,-3.992774,-3.144192
267.000000,-24.187220,-65.280241,-3.941061,-3.003388
267.150000,-24.774450,-65.720208,-3.888545,-2.862882
267.300000,-25.353744,-66.139121,-3.835240,-2.722673
267.450000,-25.924983,-66.537024,-3.781162,-2.582761
267.600000,-26.488054,-66.913964,-3.726325,-2.443144
267.750000,-27.042844,-67.269982,-3.670742,-2.303822
267.900000,-27.589240,-67.605125,-3.614426,-2.164795
268.050000,-28.127135,-67.919436,-3.557389,-2.026063
268.200000,-28.656421,-68.212959,-3.499641,-1.887625
268.350000,-29.176993,-68.485738,-3.441194,-1.749480
268.500000,-29.688745,-68.737817,-3.382056,-1.611630
268.650000,-30.191575,-68.969242,-3.322239,-1.474073
268.800000,-30.685383,-69.180054,-3.261751,-1.336810
268.950000,-31.170068,-69.370299,-3.200599,-1.199842
269.100000,-31.645530,-69.540021,-3.138792,-1.063167
269.250000,-32.111673,-69.689264,-3.076338,-0.926788
269.400000,-32.568399,-69.818072,-3.013242,-0.790703
269.550000,-33.015614,-69.926490,-2.949513,-0.654915
269.700000,-33.453222,-70.014562,-2.885155,-0.519423
269.850000,-33.881129,-70.082332,-2.820174,-0.384229
270.000000,-34.299243,-70.129845,-2.754577,-0.249333
270.150000,-34.707471,-70.157147,-2.688367,-0.114737
270.300000,-35.105723,-70.164281,-2.621549,0.019559
270.450000,-35.493906,-70.151294,-2.554128,0.153553
270.600000,-35.871931,-70.118231,-2.486107,0.287243
270.750000,-36.239708,-70.065136,-2.417490,0.420629
270.900000,-36.597148,-69.992057,-2.348280,0.553707
271.050000,-36.944163,-69.899040,-2.278480,0.686478
271.200000,-37.280663,-69.786130,-2.208092,0.818937
271.350000,-37.606561,-69.653374,-2.137119,0.951084
271.500000,-37.921769,-69.500820,-2.065562,1.082916
271.650000,-38.226201,-69.328515,-1.993424,1.214430
271.800000,-38.519767,-69.136507,-1.920705,1.345624
271.950000,-38.802383,-68.924844,-1.847407,1.476496
272.100000,-39.073961,-68.693575,-1.773531,1.607042
272.250000,-39.334413,-68.442748,-1.699076,1.737259
272.400000,-39.583655,-68.172414,-1.624043,1.867143
272.550000,-39.821597,-67.882622,-1.548432,1.996693
272.700000,-40.048155,-67.573423,-1.472243,2.125902
272.850000,-40.263241,-67.244868,-1.395474,2.254769
273.000000,-40.466769,-66.897010,-1.318125,2.383288
273.150000,-40.658650,-66.529900,-1.240195,2.511455
273.300000,-40.838798,-66.143591,-1.161682,2.639266
273.450000,-41.007125,-65.738138,-1.082583,2.766715
273.600000,-41.163544,-65.313595,-1.002898,2.893799
273.750000,-41.307965,-64.870017,-0.922623,3.020510
273.900000,-41.440301,-64.407461,-0.841755,3.146845
274.050000,-41.560462,-63.925983,-0.760292,3.272796
274.200000,-41.668359,-63.425641,-0.678230,3.398358
274.350000,-41.763901,-62.906495,-0.595565,3.523523
274.500000,-41.846998,-62.368604,-0.512293,3.648286
274.650000,-41.917558,-61.812030,-0.428409,3.772638
274.800000,-41.975489,-61.236834,-0.343909,3.896572
274.950000,-42.020699,-60.643079,-0.258787,4.020080
275.100000,-42.053094,-60.030831,-0.173038,4.143154
275.250000,-42.072579,-59.400156,-0.086655,4.265783
275.400000,-42.079059,-58.751119,0.000367,4.387960
275.550000,-42.072437,-58.083791,0.088036,4.509673
275.700000,-42.052615,-57.398241,0.176359,4.630912
275.850000,-42.019496,-56.694541,0.265344,4.751667
276.000000,-41.972979,-55.972766,0.354999,4.871924
276.150000,-41.912962,-55.232990,0.445333,4.991672
276.300000,-41.839344,-54.475290,0.536356,5.110898
276.450000,-41.752021,-53.699747,0.628077,5.229588
276.600000,-41.650886,-52.906441,0.720507,5.347726
276.750000,-41.535832,-52.095457,0.813657,5.465298
276.900000,-41.406752,-51.266881,0.907538,5.582286
277.050000,-41.263534,-50.420802,1.002164,5.698672
277.200000,-41.106065,-49.557310,1.097547,5.814439
277.350000,-40.934231,-48.676502,1.193702,5.929566
277.500000,-40.747915,-47.778474,1.290642,6.044032
277.650000,-40.546998,-46.863326,1.388384,6.157814
277.800000,-40.331359,-45.931165,1.486945,6.270888
277.950000,-40.100873,-44.982097,1.586341,6.383229
278.100000,-39.855414,-44.016234,1.686590,6.494808
278.250000,-39.594852,-43.033694,1.787714,6.605596
278.400000,-39.319055,-42.034597,1.889731,6.715561
278.550000,-39.027887,-41.019068,1.992664,6.824669
278.700000,-38.721209,-39.987241,2.096536,6.932884
278.850000,-38.398878,-38.939250,2.201372,7.040165
279.000000,-38.060748,-37.875240,2.307197,7.146471
279.150000,-37.706668,-36.795360,2.414038,7.251756
279.300000,-37.336484,-35.699767,2.521924,7.355969
279.450000,-36.950037,-34.588625,2.630887,7.459056
279.600000,-36.547163,-33.462109,2.740958,7.560958
279.750000,-36.127693,-32.320400,2.852171,7.661613
279.900000,-35.691453,-31.163691,2.964564,7.760949
280.050000,-35.238263,-29.992185,3.078174,7.858890
280.200000,-34.767938,-28.806098,3.193041,7.955353
280.350000,-34.280286,-27.605658,3.309209,8.050247
280.500000,-33.775108,-26.391108,3.426721,8.143469
280.650000,-33.252199,-25.162706,3.545627,8.234908
280.800000,-32.711348,-23.920731,3.665974,8.324440
280.950000,-32.152333,-22.665476,3.787814,8.411929
281.100000,-31.574926,-21.397262,3.911201,8.497223
281.250000,-30.978892,-20.116428,4.036191,8.580150
281.400000,-30.363986,-18.823344,4.162838,8.660522
281.550000,-29.729955,-17.518410,4.291200,8.738124
281.700000,-29.076537,-16.202057,4.421334,8.812718
281.850000,-28.403464,-14.874758,4.553292,8.884033
282.000000,-27.710456,-13.537026,4.687124,8.951765
282.150000,-26.997231,-12.189425,4.822872,9.015567
282.300000,-26.263497,-10.832572,4.960566,9.075049
282.450000,-25.508963,-9.467148,5.100221,9.129767
282.600000,-24.733333,-8.093905,5.241826,9.179218
282.750000,-23.936320,-6.713675,5.385333,9.222831
282.900000,-23.117643,-5.327380,5.530650,9.259965
283.050000,-22.277042,-3.936045,5.677616,9.289898
283.200000,-21.414288,-2.540810,5.825984,9.311829
283.350000,-20.529195,-1.142940,5.975390,9.324882
283.500000,-19.621644,0.256164,6.125326,9.328119
283.650000,-18.691605,1.654956,6.275100,9.320569
283.800000,-17.739167,3.051747,6.423811,9.301271
283.950000,-16.764571,4.444706,6.570325,9.269351
284.100000,-15.768247,5.831886,6.713279,9.224106
284.250000,-14.750843,7.211250,6.851121,9.165109
284.400000,-13.713249,8.580727,6.982192,9.092308
284.550000,-12.656606,9.938271,7.104853,9.006092
284.700000,-11.582288,11.281925,7.217629,8.907299
284.850000,-10.491871,12.609892,7.319350,8.797152
285.000000,-9.387075,13.920578,7.409241,8.677149
285.150000,-8.269708,15.212625,7.486948,8.548913
285.300000,-7.141599,16.484921,7.552512,8.414056
285.450000,-6.004544,17.736586,7.606288,8.274072
285.600000,-4.860273,18.966953,7.648858,8.130277
285.750000,-3.710411,20.175534,7.680941,7.983779
285.900000,-2.556475,21.361997,7.703321,7.835482
286.050000,-1.399860,22.526126,7.716792,7.686109
286.200000,-0.241845,23.667804,7.722124,7.536221
286.350000,0.916406,24.786988,7.720040,7.386249
286.500000,2.073830,25.883691,7.711208,7.236521
286.650000,3.229461,26.957968,7.696232,7.087280
286.800000,4.382420,28.009908,7.675659,6.938706
286.950000,5.531904,29.039620,7.649978,6.790927
287.100000,6.677180,30.047231,7.619626,6.644036
287.250000,7.817578,31.032878,7.584993,6.498094
287.400000,8.952481,31.996708,7.546425,6.353141
287.550000,10.081324,32.938871,7.504232,6.209202
287.700000,11.203583,33.859520,7.458691,6.066285
287.850000,12.318776,34.758808,7.410049,5.924394
288.000000,13.426454,35.636889,7.358527,5.783523
288.150000,14.526201,36.493915,7.304325,5.643660
288.300000,15.617627,37.330037,7.247620,5.504794
288.450000,16.700370,38.145402,7.188575,5.366905
288.600000,17.774089,38.940157,7.127335,5.229978
288.750000,18.838467,39.714443,7.064032,5.093991
288.900000,19.893202,40.468400,6.998787,4.958925
289.050000,20.938011,41.202165,6.931709,4.824761
289.200000,21.972628,41.915872,6.862897,4.691477
289.350000,22.996798,42.609651,6.792442,4.559054
289.500000,24.010282,43.283631,6.720428,4.427472
289.650000,25.012852,43.937934,6.646931,4.296713
289.800000,26.004291,44.572685,6.572022,4.166757
289.950000,26.984392,45.188001,6.495766,4.037588
290.100000,27.952957,45.783999,6.418223,3.909187
290.250000,28.909797,46.360794,6.339447,3.781538
290.400000,29.854732,46.918497,6.259491,3.654625
290.550000,30.787588,47.457218,6.178402,3.528433
290.700000,31.708198,47.977062,6.096224,3.402947
290.850000,32.616402,48.478137,6.012998,3.278154
291.000000,33.512047,48.960543,5.928763,3.154040
291.150000,34.394982,49.424382,5.843554,3.030592
291.300000,35.265066,49.869753,5.757405,2.907799
291.450000,36.122158,50.296754,5.670347,2.785648
291.600000,36.966126,50.705479,5.582409,2.664129
291.750000,37.796839,51.096023,5.493619,2.543231
291.900000,38.614170,51.468479,5.404002,2.422945
292.050000,39.417999,51.822937,5.313583,2.303261
292.200000,40.208206,52.159487,5.222384,2.184170
292.350000,40.984677,52.478217,5.130427,2.065663
292.500000,41.747298,52.779215,5.037732,1.947733
292.650000,42.495960,53.062566,4.944317,1.830372
292.800000,43.230558,53.328355,4.850201,1.713573
292.950000,43.950986,53.576665,4.755400,1.597329
293.100000,44.657144,53.807581,4.659931,1.481633
293.250000,45.348933,54.021182,4.563808,1.366479
293.400000,46.026255,54.217551,4.467045,1.251863
293.550000,46.689015,54.396768,4.369657,1.137777
293.700000,47.337121,54.558911,4.271656,1.024218
293.850000,47.970482,54.704059,4.173053,0.911181
294.000000,48.589007,54.832291,4.073860,0.798661
294.150000,49.192611,54.943683,3.974089,0.686654
294.300000,49.781206,55.038312,3.873748,0.575156
294.450000,50.354707,55.116255,3.772848,0.464164
294.600000,50.913032,55.177587,3.671398,0.353675
294.750000,51.456100,55.222383,3.569407,0.243686
294.900000,51.983828,55.250717,3.466882,0.134193
295.050000,52.496138,55.262665,3.363832,0.025195
295.200000,52.992951,55.258301,3.260263,-0.083311
295.350000,53.474191,55.237697,3.156183,-0.191326
295.500000,53.939781,55.200927,3.051598,-0.298853
295.650000,54.389646,55.148065,2.946515,-0.405892
295.800000,54.823711,55.079184,2.840939,-0.512446
295.950000,55.241903,54.994356,2.734875,-0.618514
296.100000,55.644149,54.893654,2.628329,-0.724098
296.250000,56.030378,54.777151,2.521306,-0.829198
296.400000,56.400518,54.644919,2.413810,-0.933814
296.550000,56.754498,54.497031,2.305846,-1.037947
296.700000,57.092248,54.333559,2.197416,-1.141595
296.850000,57.413699,54.154576,2.088526,-1.244760
297.000000,57.718783,53.960155,1.979179,-1.347439
297.150000,58.007430,53.750369,1.869377,-1.449633
297.300000,58.279573,53.525290,1.759124,-1.551339
297.450000,58.535145,53.284991,1.648422,-1.652557
297.600000,58.774078,53.029547,1.537274,-1.753285
297.750000,58.996305,52.759030,1.425682,-1.853521
297.900000,59.201760,52.473515,1.313648,-1.953262
298.050000,59.390377,52.173076,1.201174,-2.052507
298.200000,59.562090,51.857788,1.088261,-2.151253
298.350000,59.716834,51.527726,0.974912,-2.249496
298.500000,59.854542,51.182965,0.861126,-2.347234
298.650000,59.975150,50.823581,0.746904,-2.444464
298.800000,60.078592,50.449651,0.632249,-2.541180
298.950000,60.164803,50.061253,0.517159,-2.637380
299.100000,60.233718,49.658463,0.401636,-2.733058
299.250000,60.285272,49.241361,0.285680,-2.828211
299.400000,60.319400,48.810027,0.169290,-2.922833
299.550000,60.336037,48.364539,0.052466,-3.016918
299.700000,60.335118,47.904978,-0.064793,-3.110462
299.850000,60.316578,47.431427,-0.182486,-3.203458
300.000000,60.280350,46.943969,-0.300616,-3.295899
300.150000,60.226371,46.442686,-0.419183,-3.387779
300.300000,60.154574,45.927664,-0.538188,-3.479090
300.450000,60.064893,45.398988,-0.657633,-3.569825
300.600000,59.957262,44.856745,-0.777520,-3.659975
300.750000,59.831614,44.301025,-0.897850,-3.749533
300.900000,59.687884,43.731916,-1.018627,-3.838488
301.050000,59.526004,43.149509,-1.139851,-3.926831
301.200000,59.345906,42.553898,-1.261527,-4.014552
301.350000,59.147523,41.945175,-1.383656,-4.101640
301.500000,58.930787,41.323438,-1.506243,-4.188084
301.650000,58.695627,40.688783,-1.629289,-4.273871
301.800000,58.441977,40.041310,-1.752800,-4.358990
301.950000,58.169764,39.381120,-1.876778,-4.443425
302.100000,57.878920,38.708317,-2.001228,-4.527164
302.250000,57.569372,38.023007,-2.126154,-4.610190
302.400000,57.241049,37.325296,-2.251561,-4.692488
302.550000,56.893879,36.615297,-2.377454,-4.774042
302.700000,56.527789,35.893122,-2.503838,-4.854832
302.850000,56.142703,35.158887,-2.630718,-4.934840
303.000000,55.738548,34.412710,-2.758101,-5.014046
303.150000,55.315248,33.654714,-2.885992,-5.092429
303.300000,54.872725,32.885024,-3.014397,-5.169965
303.450000,54.410902,32.103768,-3.143325,-5.246630
303.600000,53.929701,31.311080,-3.272781,-5.322399
303.750000,53.429041,30.507095,-3.402774,-5.397245
303.900000,52.908842,29.691954,-3.533311,-5.471137
304.050000,52.369020,28.865803,-3.664399,-5.544045
304.200000,51.809494,28.028791,-3.796049,-5.615936
304.350000,51.230177,27.181074,-3.928268,-5.686775
304.500000,50.630984,26.322813,-4.061065,-5.756522
304.650000,50.011828,25.454174,-4.194451,-5.825137
304.800000,49.372619,24.575331,-4.328435,-5.892576
304.950000,48.713267,23.686463,-4.463028,-5.958793
305.100000,48.033680,22.787757,-4.598240,-6.023737
305.250000,47.333764,21.879408,-4.734081,-6.087353
305.400000,46.613424,20.961620,-4.870563,-6.149581
305.550000,45.872562,20.034606,-5.007697,-6.210360
305.700000,45.111081,19.098588,-5.145495,-6.269619
305.850000,44.328880,18.153800,-5.283967,-6.327283
306.000000,43.525857,17.200487,-5.423125,-6.383273
306.150000,42.701908,16.238907,-5.562979,-6.437497
306.300000,41.856928,15.269331,-5.703541,-6.489862
306.450000,40.990810,14.292046,-5.844820,-6.540260
306.600000,40.103446,13.307357,-5.986824,-6.588576
306.750000,39.194726,12.315584,-6.129560,-6.634682
306.900000,38.264541,11.317070,-6.273034,-6.678441
307.050000,37.312779,10.312177,-6.417247,-6.719696
307.200000,36.339330,9.301294,-6.562198,-6.758279
307.350000,35.344083,8.284836,-6.707880,-6.794000
307.500000,34.326930,7.263248,-6.854280,-6.826651
307.650000,33.287764,6.237006,-7.001377,-6.855998
307.800000,32.226483,5.206626,-7.149140,-6.881784
307.950000,31.142991,4.172663,-7.297523,-6.903720
308.100000,30.037199,3.135719,-7.446462,-6.921482
308.250000,28.909029,2.096445,-7.595872,-6.934712
308.400000,27.758419,1.055552,-7.745635,-6.943007
308.550000,26.585328,0.013812,-7.895598,-6.945918
308.700000,25.389740,-1.027930,-8.045558,-6.942949
308.850000,24.171674,-2.068751,-8.195250,-6.933547
309.000000,22.931195,-3.107642,-8.344332,-6.917110
309.150000,21.668427,-4.143499,-8.492360,-6.892982
309.300000,20.383568,-5.175118,-8.638771,-6.860471
309.450000,19.076912,-6.201185,-8.782855,-6.818857
309.600000,17.748872,-7.220284,-8.923730,-6.767432
309.750000,16.400007,-8.230892,-9.060323,-6.705539
