A,B,x
20,-24,-4.981727230722064
20,-23,1.246941065171322
20,-23,3.7163282513433886
20,-23,-4.963269316514711
20,-22,1.182721277846023
20,-22,3.761899953345467
20,-22,-4.94462123119149
20,-21,1.1203035271470052
20,-21,3.8054741944417376
20,-21,-4.925777721588743
20,-20,1.0594598013021008
20,-20,3.84727349174753
20,-20,-4.906733293049632
20,-19,1.0
20,-19,3.887482193696061
20,-19,-4.887482193696061
20,-18,0.9417633535860876
20,-18,3.926255043776572
20,-18,-4.868018397362659
20,-17,0.8846121614929657
20,-17,3.963723423558278
20,-17,-4.8483355850512435
20,-16,4.0
20,-16,0.8284271247461901
20,-16,-4.82842712474619
20,-15,0.7731038006875208
20,-15,4.035182248722857
20,-15,-4.808286049410378
20,-14,0.7185498644170634
20,-14,4.06935516854042
20,-14,-4.787905032957482
20,-13,0.6646829608809984
20,-13,4.102593403087765
20,-13,-4.7672763639687625
20,-12,0.6114289964273103
20,-12,4.13496292046313
20,-12,-4.746391916890441
20,-11,0.5587207620016763
20,-11,4.166522358408873
20,-11,-4.72524312041055
20,-10,0.5064968097156131
20,-10,4.197324112955035
20,-10,-4.703820922670648
20,-9,0.4547005250494288
20,-9,4.227415227867549
20,-9,-4.682115752916979
20,-8,0.4032793514468093
20,-8,4.2568381276891545
20,-8,-4.660117479135964
20,-7,0.35218413443956204
20,-7,4.285631226709011
20,-7,-4.637815361148573
20,-6,0.30136855997080625
20,-6,4.313829438584161
20,-6,-4.615197998554968
20,-5,0.25078866710346487
20,-5,4.341464605718608
20,-5,-4.592253272822073
20,-4,0.20040241937776568
20,-4,4.368565863311304
20,-4,-4.568968282689069
20,-3,0.15016932210742975
20,-3,4.395159949817523
20,-3,-4.5453292719249525
20,-2,0.1000500751503446
20,-2,4.421271473152651
20,-2,-4.521321548302995
20,-1,0.05000625234492255
20,-1,4.44692314010752
20,-1,-4.496929392452443
20,0,0.0
20,0,-4.47213595499958
20,0,4.47213595499958
20,1,-0.05000625234492255
20,1,-4.44692314010752
20,1,4.496929392452443
20,2,-0.1000500751503446
20,2,-4.421271473152651
20,2,4.521321548302995
20,3,-0.15016932210742975
20,3,-4.395159949817523
20,3,4.5453292719249525
20,4,-0.20040241937776568
20,4,-4.368565863311304
20,4,4.568968282689069
20,5,-0.25078866710346487
20,5,-4.341464605718608
20,5,4.592253272822073
20,6,-0.30136855997080625
20,6,-4.313829438584161
20,6,4.615197998554968
20,7,-0.35218413443956204
20,7,-4.285631226709011
20,7,4.637815361148573
20,8,-0.4032793514468093
20,8,-4.2568381276891545
20,8,4.660117479135964
20,9,-0.4547005250494288
20,9,-4.227415227867549
20,9,4.682115752916979
20,10,-0.5064968097156131
20,10,-4.197324112955035
20,10,4.703820922670648
20,11,-0.5587207620016763
20,11,-4.166522358408873
20,11,4.72524312041055
20,12,-0.6114289964273103
20,12,-4.13496292046313
20,12,4.746391916890441
20,13,-0.6646829608809984
20,13,-4.102593403087765
20,13,4.7672763639687625
20,14,-0.7185498644170634
20,14,-4.06935516854042
20,14,4.787905032957482
20,15,-0.7731038006875208
20,15,-4.035182248722857
20,15,4.808286049410378
20,16,-4.0
20,16,-0.8284271247461901
20,16,4.82842712474619
20,17,-0.8846121614929657
20,17,-3.963723423558278
20,17,4.8483355850512435
20,18,-0.9417633535860876
20,18,-3.926255043776572
20,18,4.868018397362659
20,19,-1.0
20,19,-3.887482193696061
20,19,4.887482193696061
20,20,-1.0594598013021008
20,20,-3.84727349174753
20,20,4.906733293049632
20,21,-1.1203035271470052
20,21,-3.8054741944417376
20,21,4.925777721588743
20,22,-1.182721277846023
20,22,-3.761899953345467
20,22,4.94462123119149
20,23,-1.246941065171322
20,23,-3.7163282513433886
20,23,4.963269316514711
20,24,-1.3132408620942206
20,24,-3.6684863686278435
20,24,4.981727230722064
20,25,5.0
20,25,-3.618033988749895
20,25,-1.381966011250105
20,26,-1.4535552329780288
20,26,-3.5645372039956866
20,26,5.018092436973715
20,27,-1.5285810791426035
20,27,-3.507428073980558
20,27,5.036009153123162
20,28,-1.6078160480847328
20,28,-3.44593852220385
20,28,5.053754570288583
20,29,-1.6923475908775991
20,29,-3.3789853404681653
20,29,5.071332931345764
21,-30,1.6377549482453813
21,-30,3.538681366228559
21,-30,-5.17643631447394
21,-29,1.5626606772298397
21,-29,3.5968620630366663
21,-29,-5.159522740266506
21,-28,1.4912521887360923
21,-28,3.6512051716907687
21,-28,-5.142457360426861
21,-27,1.4228977576819095
21,-27,3.7023387778534453
21,-27,-5.125236535535355
21,-26,1.357119306820125
21,-26,3.750737174562979
21,-26,-5.107856481383104
21,-25,1.293544398158515
21,-25,3.796768862674819
21,-25,-5.090313260833334
21,-24,1.2318759145338245
21,-24,3.8407268605529774
21,-24,-5.072602775086802
21,-23,1.1718720621646241
21,-23,3.882848692132549
21,-23,-5.054720754297174
21,-22,1.1133326989565278
21,-22,3.9233300485198
21,-22,-5.036662747476328
21,-21,1.0560897013927892
21,-21,3.9623344102301328
21,-21,-5.018424111622922
21,-20,-5.0
21,-20,1.0
21,-20,4.0
21,-19,0.9449404306856666
21,-19,4.036444918793281
21,-19,-4.9813853494789475
21,-18,0.8908038534674149
21,-18,4.0717710133899825
21,-18,-4.9625748668573975
21,-17,0.8374961755702347
21,-17,4.106066838477494
21,-17,-4.943563014047729
21,-16,0.7849340325146165
21,-16,4.139409959505633
21,-16,-4.9243439920202485
21,-15,0.7330429562277996
21,-15,4.171868767143069
21,-15,-4.904911723370868
21,-14,0.681755909160165
21,-14,4.203503924206503
21,-14,-4.885259833366668
21,-13,0.6310120971988273
21,-13,4.234369532105135
21,-13,-4.865381629303962
21,-12,0.5807559975037592
21,-12,4.26451408048804
21,-12,-4.845270077991799
21,-11,0.5309365537776845
21,-11,4.293981227371185
21,-11,-4.824917781148869
21,-10,0.48150650316974314
21,-10,4.322810445303114
21,-10,-4.804316948472857
21,-9,0.4324218074691786
21,-9,4.351037560638552
21,-9,-4.783459368107731
21,-8,0.38364116744021126
21,-8,4.37869520675517
21,-8,-4.762336374195382
21,-7,0.3351256037378864
21,-7,4.405813207414515
21,-7,-4.740938811152401
21,-6,0.28683809127558185
21,-6,4.432418902983755
21,-6,-4.719256994259337
21,-5,0.2387432364994928
21,-5,4.458537429587411
21,-5,-4.697280666086904
21,-4,0.19080698898257828
21,-4,4.484191959226926
21,-4,-4.674998948209505
21,-3,0.14299638023542494
21,-3,4.509403907333146
21,-3,-4.652400287568571
21,-2,0.09527928375520427
21,-2,4.534193112988656
21,-2,-4.62947239674386
21,-1,0.04762419117589422
21,-1,4.558577996090317
21,-1,-4.606202187266211
21,0,0.0
21,0,-4.58257569495584
21,0,4.58257569495584
21,1,-0.04762419117589422
21,1,-4.558577996090317
21,1,4.606202187266211
21,2,-0.09527928375520427
21,2,-4.534193112988656
21,2,4.62947239674386
21,3,-0.14299638023542494
21,3,-4.509403907333146
21,3,4.652400287568571
21,4,-0.19080698898257828
21,4,-4.484191959226926
21,4,4.674998948209505
21,5,-0.2387432364994928
21,5,-4.458537429587411
21,5,4.697280666086904
21,6,-0.28683809127558185
21,6,-4.432418902983755
21,6,4.719256994259337
21,7,-0.3351256037378864
21,7,-4.405813207414515
21,7,4.740938811152401
21,8,-0.38364116744021126
21,8,-4.37869520675517
21,8,4.762336374195382
21,9,-0.4324218074691786
21,9,-4.351037560638552
21,9,4.783459368107731
21,10,-0.48150650316974314
21,10,-4.322810445303114
21,10,4.804316948472857
21,11,-0.5309365537776845
21,11,-4.293981227371185
21,11,4.824917781148869
21,12,-0.5807559975037592
21,12,-4.26451408048804
21,12,4.845270077991799
21,13,-0.6310120971988273
21,13,-4.234369532105135
21,13,4.865381629303962
21,14,-0.681755909160165
21,14,-4.203503924206503
21,14,4.885259833366668
21,15,-0.7330429562277996
21,15,-4.171868767143069
21,15,4.904911723370868
21,16,-0.7849340325146165
21,16,-4.139409959505633
21,16,4.9243439920202485
21,17,-0.8374961755702347
21,17,-4.106066838477494
21,17,4.943563014047729
21,18,-0.8908038534674149
21,18,-4.0717710133899825
21,18,4.9625748668573975
21,19,-0.9449404306856666
21,19,-4.036444918793281
21,19,4.9813853494789475
21,20,-4.0
21,20,-1.0
21,20,5.0
21,21,-1.0560897013927892
21,21,-3.9623344102301328
21,21,5.018424111622922
21,22,-1.1133326989565278
21,22,-3.9233300485198
21,22,5.036662747476328
21,23,-1.1718720621646241
21,23,-3.882848692132549
21,23,5.054720754297174
21,24,-1.2318759145338245
21,24,-3.8407268605529774
21,24,5.072602775086802
21,25,-1.293544398158515
21,25,-3.796768862674819
21,25,5.090313260833334
21,26,-1.357119306820125
21,26,-3.750737174562979
21,26,5.107856481383104
21,27,-1.4228977576819095
21,27,-3.7023387778534453
21,27,5.125236535535355
21,28,-1.4912521887360923
21,28,-3.6512051716907687
21,28,5.142457360426861
21,29,-1.5626606772298397
21,29,-3.5968620630366663
21,29,5.159522740266506
22,-30,1.5247722419476974
22,-30,3.73831406984528
22,-30,-5.263086311792978
22,-29,1.4594961366633474
22,-29,3.7871538865815135
22,-29,-5.246650023244861
22,-28,1.3965291906676183
22,-28,3.833542954056383
22,-28,-5.230072144724001
22,-27,1.335556742666823
22,-27,3.8777926753380503
22,-27,-5.213349418004873
22,-26,1.2763244420591833
22,-26,3.920154018433368
22,-26,-5.196478460492551
22,-25,1.218623020337631
22,-25,3.9608327381812725
22,-25,-5.179455758518904
22,-24,4.0
22,-24,1.1622776601683793
22,-24,-5.162277660168379
22,-23,1.1071403709423964
22,-23,4.037799996650055
22,-23,-5.144940367592452
22,-22,1.0530843919639272
22,-22,4.074355536803615
22,-22,-5.127439928767542
22,-21,1.0
22,-21,4.1097722286464435
22,-21,-5.1097722286464435
22,-20,0.9477913122915292
22,-20,4.144141667356345
22,-20,-5.091932979647874
22,-19,0.8963738096734931
22,-19,4.177543901749233
22,-19,-5.073917711422726
22,-18,0.8456723900608333
22,-18,4.210049369767898
22,-18,-5.055721759828732
22,-17,0.7956198188411685
22,-17,4.2417204361963465
22,-17,-5.037340255037515
22,-16,0.7461554805621454
22,-16,4.272612628127083
22,-16,-5.018768108689228
22,-15,-5.0
22,-15,0.6972243622680053
22,-15,4.302775637731995
22,-14,0.6487762169817781
22,-14,4.332254143734325
22,-14,-4.981030360716103
22,-13,0.6007648687137158
22,-13,4.361088490082073
22,-13,-4.961853358795789
22,-12,0.5531476296636242
22,-12,4.389315251021355
22,-12,-4.942462880684979
22,-11,0.5058848070695461
22,-11,4.416967704966477
22,-11,-4.922852512036023
22,-10,0.4589392821726616
22,-10,4.444076234526653
22,-10,-4.903015516699314
22,-9,0.41227614751949626
22,-9,4.470668666275579
22,-9,-4.882944813795075
22,-8,0.36586239165448126
22,-8,4.496770560992274
22,-8,-4.862632952646755
22,-7,0.3196666224119496
22,-7,4.522405462915525
22,-7,-4.842072085327474
22,-6,0.2736588216695572
22,-6,4.547595114866518
22,-6,-4.821253936536076
22,-5,0.22781012569890405
22,-5,4.572359644779833
22,-5,-4.800169770478737
22,-4,0.18209262623360695
22,-4,4.596717728151007
22,-4,-4.778810354384613
22,-3,0.13647918813576304
22,-3,4.620686730092517
22,-3,-4.757165918228281
22,-2,0.09094328012664928
22,-2,4.644282830039546
22,-2,-4.735226110166195
22,-1,0.04545881549180783
22,-1,4.66752113162516
22,-1,-4.712979947116969
22,0,0.0
22,0,-4.69041575982343
22,0,4.69041575982343
22,1,-0.04545881549180783
22,1,-4.66752113162516
22,1,4.712979947116969
22,2,-0.09094328012664928
22,2,-4.644282830039546
22,2,4.735226110166195
22,3,-0.13647918813576304
22,3,-4.620686730092517
22,3,4.757165918228281
22,4,-0.18209262623360695
22,4,-4.596717728151007
22,4,4.778810354384613
22,5,-0.22781012569890405
22,5,-4.572359644779833
22,5,4.800169770478737
22,6,-0.2736588216695572
22,6,-4.547595114866518
22,6,4.821253936536076
22,7,-0.3196666224119496
22,7,-4.522405462915525
22,7,4.842072085327474
22,8,-0.36586239165448126
22,8,-4.496770560992274
22,8,4.862632952646755
22,9,-0.41227614751949626
22,9,-4.470668666275579
22,9,4.882944813795075
22,10,-0.4589392821726616
22,10,-4.444076234526653
22,10,4.903015516699314
22,11,-0.5058848070695461
22,11,-4.416967704966477
22,11,4.922852512036023
22,12,-0.5531476296636242
22,12,-4.389315251021355
22,12,4.942462880684979
22,13,-0.6007648687137158
22,13,-4.361088490082073
22,13,4.961853358795789
22,14,-0.6487762169817781
22,14,-4.332254143734325
22,14,4.981030360716103
22,15,5.0
22,15,-4.302775637731995
22,15,-0.6972243622680053
22,16,-0.7461554805621454
22,16,-4.272612628127083
22,16,5.018768108689228
22,17,-0.7956198188411685
22,17,-4.2417204361963465
22,17,5.037340255037515
22,18,-0.8456723900608333
22,18,-4.210049369767898
22,18,5.055721759828732
22,19,-0.8963738096734931
22,19,-4.177543901749233
22,19,5.073917711422726
22,20,-0.9477913122915292
22,20,-4.144141667356345
22,20,5.091932979647874
22,21,-1.0
22,21,-4.1097722286464435
22,21,5.1097722286464435
22,22,-1.0530843919639272
22,22,-4.074355536803615
22,22,5.127439928767542
22,23,-1.1071403709423964
22,23,-4.037799996650055
22,23,5.144940367592452
22,24,-4.0
22,24,-1.1622776601683793
22,24,5.162277660168379
22,25,-1.218623020337631
22,25,-3.9608327381812725
22,25,5.179455758518904
22,26,-1.2763244420591833
22,26,-3.920154018433368
22,26,5.196478460492551
22,27,-1.335556742666823
22,27,-3.8777926753380503
22,27,5.213349418004873
22,28,-1.3965291906676183
22,28,-3.833542954056383
22,28,5.230072144724001
22,29,-1.4594961366633474
22,29,-3.7871538865815135
22,29,5.246650023244861
23,-30,1.4320292953428966
23,-30,3.916691804604564
23,-30,-5.34872109994746
23,-29,1.373535226534759
23,-29,3.959203839087992
23,-29,-5.332739065622751
23,-28,4.0
23,-28,1.3166247903553998
23,-28,-5.3166247903554
23,-27,1.2611175357064113
23,-27,4.039257815359709
23,-27,-5.30037535106612
23,-26,1.2068613385276699
23,-26,4.077126379013154
23,-26,-5.283987717540824
23,-25,1.1537264131869764
23,-25,4.113732333701585
23,-25,-5.267458746888562
23,-24,1.1016008498233891
23,-24,4.149184327803073
23,-24,-5.250785177626462
23,-23,1.0503872272380148
23,-23,4.183576396122541
23,-23,-5.233963623360556
23,-22,1.0
23,-22,4.216990566028302
23,-22,-5.216990566028302
23,-21,0.9503634533215826
23,-21,4.249498895343516
23,-21,-5.199862348665098
23,-20,0.9014100812490206
23,-20,4.281165086404229
23,-20,-5.182575167653249
23,-19,0.8530792851693516
23,-19,4.312045779238087
23,-19,-5.165125064407438
23,-18,0.8053163179328093
23,-18,4.3421915985131045
23,-18,-5.147507916445914
23,-17,0.7580714185750252
23,-17,4.37164800921604
23,-17,-5.1297194277910645
23,-16,0.7112990965478317
23,-16,4.400456022089055
23,-16,-5.111755118636887
23,-15,0.6649575343699025
23,-15,4.428652779843919
23,-15,-5.093610314213822
23,-14,0.6190080848943476
23,-14,4.456272047879204
23,-14,-5.0752801327735515
23,-13,0.5734148447654664
23,-13,4.483344627841871
23,-13,-5.056759472607337
23,-12,0.5281442896485766
23,-12,4.509898708352729
23,-12,-5.0380429980013055
23,-11,0.48316495984280966
23,-11,4.535960164177659
23,-11,-5.019125124020468
23,-10,-5.0
23,-10,0.4384471871911697
23,-10,4.561552812808831
23,-9,0.39396285597216585
23,-9,4.5866986356349875
23,-9,-4.980661491607154
23,-8,0.3496851918271599
23,-8,4.611417969492633
23,-8,-4.961103161319793
23,-7,0.30558857384448185
23,-7,4.635729673303057
23,-7,-4.941318247147539
23,-6,0.26164836575651096
23,-6,4.659651273641975
23,-6,-4.921299639398486
23,-5,0.21784076286181853
23,-5,4.68319909240599
23,-5,-4.901039855267808
23,-4,0.1741426518001332
23,-4,4.706388359193573
23,-4,-4.880531010993706
23,-3,0.13053148071244483
23,-3,4.729233310577802
23,-3,-4.859764791290247
23,-2,0.08698513763382175
23,-2,4.751747278090971
23,-2,-4.838732415724792
23,-1,0.04348183520874239
23,-1,4.773942766449985
23,-1,-4.817424601658727
23,0,0.0
23,0,-4.795831523312719
23,0,4.795831523312719
23,1,-0.04348183520874239
23,1,-4.773942766449985
23,1,4.817424601658727
23,2,-0.08698513763382175
23,2,-4.751747278090971
23,2,4.838732415724792
23,3,-0.13053148071244483
23,3,-4.729233310577802
23,3,4.859764791290247
23,4,-0.1741426518001332
23,4,-4.706388359193573
23,4,4.880531010993706
23,5,-0.21784076286181853
23,5,-4.68319909240599
23,5,4.901039855267808
23,6,-0.26164836575651096
23,6,-4.659651273641975
23,6,4.921299639398486
23,7,-0.30558857384448185
23,7,-4.635729673303057
23,7,4.941318247147539
23,8,-0.3496851918271599
23,8,-4.611417969492633
23,8,4.961103161319793
23,9,-0.39396285597216585
23,9,-4.5866986356349875
23,9,4.980661491607154
23,10,5.0
23,10,-4.561552812808831
23,10,-0.4384471871911697
23,11,-0.48316495984280966
23,11,-4.535960164177659
23,11,5.019125124020468
23,12,-0.5281442896485766
23,12,-4.509898708352729
23,12,5.0380429980013055
23,13,-0.5734148447654664
23,13,-4.483344627841871
23,13,5.056759472607337
23,14,-0.6190080848943476
23,14,-4.456272047879204
23,14,5.0752801327735515
23,15,-0.6649575343699025
23,15,-4.428652779843919
23,15,5.093610314213822
23,16,-0.7112990965478317
23,16,-4.400456022089055
23,16,5.111755118636887
23,17,-0.7580714185750252
23,17,-4.37164800921604
23,17,5.1297194277910645
23,18,-0.8053163179328093
23,18,-4.3421915985131045
23,18,5.147507916445914
23,19,-0.8530792851693516
23,19,-4.312045779238087
23,19,5.165125064407438
23,20,-0.9014100812490206
23,20,-4.281165086404229
23,20,5.182575167653249
23,21,-0.9503634533215826
23,21,-4.249498895343516
23,21,5.199862348665098
23,22,-1.0
23,22,-4.216990566028302
23,22,5.216990566028302
23,23,-1.0503872272380148
23,23,-4.183576396122541
23,23,5.233963623360556
23,24,-1.1016008498233891
23,24,-4.149184327803073
23,24,5.250785177626462
23,25,-1.1537264131869764
23,25,-4.113732333701585
23,25,5.267458746888562
23,26,-1.2068613385276699
23,26,-4.077126379013154
23,26,5.283987717540824
23,27,-1.2611175357064113
23,27,-4.039257815359709
23,27,5.30037535106612
23,28,-4.0
23,28,-1.3166247903553998
23,28,5.3166247903554
23,29,-1.373535226534759
23,29,-3.959203839087992
23,29,5.332739065622751
24,-30,1.3532601149042955
24,-30,4.0801036218762325
24,-30,-5.433363736780528
24,-29,1.2998415265684073
24,-29,4.117972797226164
24,-29,-5.4178143237945715
24,-28,1.2475739576453972
24,-28,4.154567279198964
24,-28,-5.402141236844361
24,-27,1.1963439061183845
24,-27,4.189997941975867
24,-27,-5.3863418480942515
24,-26,1.1460528485969226
24,-26,4.224360588562515
24,-26,-5.370413437159438
24,-25,1.0966145205719973
24,-25,4.257738665935784
24,-25,-5.3543531865077805
24,-24,1.0479527941637319
24,-24,4.290205382400845
24,-24,-5.338158176564577
24,-23,1.0
24,-23,4.3218253804964775
24,-23,-5.3218253804964775
24,-22,0.9526955842754095
24,-22,4.352656074373131
24,-22,-5.30535165864854
24,-21,0.9059850222398103
24,-21,4.382748730366021
24,-21,-5.288733752605832
24,-20,0.859818930296887
24,-20,4.412149348551297
24,-20,-5.271968278848184
24,-19,0.8141523336533134
24,-19,4.440899388310266
24,-19,-5.255051721963579
24,-18,0.7689440570312509
24,-18,4.469036370350832
24,-18,-5.237980427382083
24,-17,0.7241562136386338
24,-17,4.49659437994972
24,-17,-5.220750593588354
24,-16,0.6797537732463651
24,-16,4.5236044905199435
24,-16,-5.203358263766308
24,-15,0.6357041944342292
24,-15,4.55009512239035
24,-15,-5.185799316824579
24,-14,0.5919771092403769
24,-14,4.576092348505452
24,-14,-5.168069457745829
24,-13,0.5485440508634281
24,-13,4.601620156333255
24,-13,-5.150164207196684
24,-12,0.505378216920084
24,-12,4.626700673407872
24,-12,-5.132078890327956
24,-11,0.4624542621967308
24,-11,4.651354362490047
24,-11,-5.113808624686778
24,-10,0.41974811595367184
24,-10,4.675600191199492
24,-10,-5.095348307153164
24,-9,0.3772368197205838
24,-9,4.699455780082546
24,-9,-5.076692599803129
24,-8,0.3348983822170703
24,-8,4.722937532371653
24,-8,-5.057835914588724
24,-7,0.29271164858415566
24,-7,4.746060748127666
24,-7,-5.038772396711822
24,-6,0.25065618155226066
24,-6,4.768839725000851
24,-6,-5.019495906553112
24,-5,-5.0
24,-5,0.20871215252208
24,-5,4.79128784747792
24,-4,0.16686024081463985
24,-4,4.813417666182177
24,-4,-4.980277906996817
24,-3,0.125081539569213
24,-3,4.835240968547987
24,-3,-4.9603225081172
24,-2,0.08335746694303588
24,-2,4.856768841988347
24,-2,-4.940126308931383
24,-1,0.04166968140274373
24,-1,4.87801173050688
24,-1,-4.9196814119096235
24,0,0.0
24,0,-4.898979485566356
24,0,4.898979485566356
24,1,-0.04166968140274373
24,1,-4.87801173050688
24,1,4.9196814119096235
24,2,-0.08335746694303588
24,2,-4.856768841988347
24,2,4.940126308931383
24,3,-0.125081539569213
24,3,-4.835240968547987
24,3,4.9603225081172
24,4,-0.16686024081463985
24,4,-4.813417666182177
24,4,4.980277906996817
24,5,5.0
24,5,-4.79128784747792
24,5,-0.20871215252208
24,6,-0.25065618155226066
24,6,-4.768839725000851
24,6,5.019495906553112
24,7,-0.29271164858415566
24,7,-4.746060748127666
24,7,5.038772396711822
24,8,-0.3348983822170703
24,8,-4.722937532371653
24,8,5.057835914588724
24,9,-0.3772368197205838
24,9,-4.699455780082546
24,9,5.076692599803129
24,10,-0.41974811595367184
24,10,-4.675600191199492
24,10,5.095348307153164
24,11,-0.4624542621967308
24,11,-4.651354362490047
24,11,5.113808624686778
24,12,-0.505378216920084
24,12,-4.626700673407872
24,12,5.132078890327956
24,13,-0.5485440508634281
24,13,-4.601620156333255
24,13,5.150164207196684
24,14,-0.5919771092403769
24,14,-4.576092348505452
24,14,5.168069457745829
24,15,-0.6357041944342292
24,15,-4.55009512239035
24,15,5.185799316824579
24,16,-0.6797537732463651
24,16,-4.5236044905199435
24,16,5.203358263766308
24,17,-0.7241562136386338
24,17,-4.49659437994972
24,17,5.220750593588354
24,18,-0.7689440570312509
24,18,-4.469036370350832
24,18,5.237980427382083
24,19,-0.8141523336533134
24,19,-4.440899388310266
24,19,5.255051721963579
24,20,-0.859818930296887
24,20,-4.412149348551297
24,20,5.271968278848184
24,21,-0.9059850222398103
24,21,-4.382748730366021
24,21,5.288733752605832
24,22,-0.9526955842754095
24,22,-4.352656074373131
24,22,5.30535165864854
24,23,-1.0
24,23,-4.3218253804964775
24,23,5.3218253804964775
24,24,-1.0479527941637319
24,24,-4.290205382400845
24,24,5.338158176564577
24,25,-1.0966145205719973
24,25,-4.257738665935784
24,25,5.3543531865077805
24,26,-1.1460528485969226
24,26,-4.224360588562515
24,26,5.370413437159438
24,27,-1.1963439061183845
24,27,-4.189997941975867
24,27,5.3863418480942515
24,28,-1.2475739576453972
24,28,-4.154567279198964
24,28,5.402141236844361
24,29,-1.2998415265684073
24,29,-4.117972797226164
24,29,5.4178143237945715
25,-30,1.284841578032231
25,-30,4.232195769188205
25,-30,-5.517037347220436
25,-29,1.2354236879390654
25,-29,4.266476546485864
25,-29,-5.501900234424929
25,-28,1.186877064855759
25,-28,4.299770243486912
25,-28,-5.486647308342671
25,-27,1.1391254817207732
25,-27,4.332150720029674
25,-27,-5.471276201750447
25,-26,1.092101328542131
25,-26,4.36368313871127
25,-26,-5.455784467253401
25,-25,1.0457442422065828
25,-25,4.394425331249864
25,-25,-5.440169573456447
25,-24,1.0
25,-24,4.424428900898052
25,-24,-5.424428900898052
25,-23,0.954819617080793
25,-23,4.453740120647344
25,-23,-5.408559737728138
25,-22,0.9101586034934435
25,-22,4.4824006716167295
25,-22,-5.392559275110173
25,-21,0.8659763472780484
25,-21,4.510448255047627
25,-21,-5.376424602325675
25,-20,0.8222355981867072
25,-20,4.537917103370551
25,-20,-5.360152701557258
25,-19,0.7789020323637494
25,-19,4.564838409960356
25,-19,-5.343740442324106
25,-18,0.7359438826958216
25,-18,4.591240692845338
25,-18,-5.32718457554116
25,-17,0.6933316228095928
25,-17,4.617150104360933
25,-17,-5.310481727170526
25,-16,0.6510376951816883
25,-16,4.642590696248682
25,-16,-5.293628391430371
25,-15,0.6090362757338222
25,-15,4.667584647789295
25,-15,-5.276620923523118
25,-14,0.5673030687634777
25,-14,4.69215246307723
25,-14,-5.2594555318407075
25,-13,0.5258151272134897
25,-13,4.7163131423868245
25,-13,-5.242128269600314
25,-12,0.4845506941904521
25,-12,4.740084331668408
25,-12,-5.22463502585886
25,-11,0.4434890623594717
25,-11,4.763482453489632
25,-11,-5.206971515849104
25,-10,0.40261044841426813
25,-10,4.786522822159415
25,-10,-5.1891332705736835
25,-9,0.3618958802791199
25,-9,4.809219745307268
25,-9,-5.1711156255863875
25,-8,0.3213270950670365
25,-8,4.8315866138147525
25,-8,-5.152913708881789
25,-7,0.28088644611534913
25,-7,4.853635981689835
25,-7,-5.134522427805184
25,-6,0.24055681765989284
25,-6,4.875379637224448
25,-6,-5.1159364548843405
25,-5,0.20032154590306694
25,-5,4.896828666569553
25,-5,-5.097150212472619
25,-4,0.16016434538778945
25,-4,4.91799351069165
25,-4,-5.078157856079439
25,-3,0.12006923971527686
25,-3,4.9388840165332
25,-3,-5.058953256248477
25,-2,0.08002049574476505
25,-2,4.959509483081339
25,-2,-5.039529978826104
25,-1,0.04000256049164587
25,-1,4.979878702950332
25,-1,-5.019881263441978
25,0,-5.0
25,0,0.0
25,0,5.0
25,1,-0.04000256049164587
25,1,-4.979878702950332
25,1,5.019881263441978
25,2,-0.08002049574476505
25,2,-4.959509483081339
25,2,5.039529978826104
25,3,-0.12006923971527686
25,3,-4.9388840165332
25,3,5.058953256248477
25,4,-0.16016434538778945
25,4,-4.91799351069165
25,4,5.078157856079439
25,5,-0.20032154590306694
25,5,-4.896828666569553
25,5,5.097150212472619
25,6,-0.24055681765989284
25,6,-4.875379637224448
25,6,5.1159364548843405
25,7,-0.28088644611534913
25,7,-4.853635981689835
25,7,5.134522427805184
25,8,-0.3213270950670365
25,8,-4.8315866138147525
25,8,5.152913708881789
25,9,-0.3618958802791199
25,9,-4.809219745307268
25,9,5.1711156255863875
25,10,-0.40261044841426813
25,10,-4.786522822159415
25,10,5.1891332705736835
25,11,-0.4434890623594717
25,11,-4.763482453489632
25,11,5.206971515849104
25,12,-0.4845506941904521
25,12,-4.740084331668408
25,12,5.22463502585886
25,13,-0.5258151272134897
25,13,-4.7163131423868245
25,13,5.242128269600314
25,14,-0.5673030687634777
25,14,-4.69215246307723
25,14,5.2594555318407075
25,15,-0.6090362757338222
25,15,-4.667584647789295
25,15,5.276620923523118
25,16,-0.6510376951816883
25,16,-4.642590696248682
25,16,5.293628391430371
25,17,-0.6933316228095928
25,17,-4.617150104360933
25,17,5.310481727170526
25,18,-0.7359438826958216
25,18,-4.591240692845338
25,18,5.32718457554116
25,19,-0.7789020323637494
25,19,-4.564838409960356
25,19,5.343740442324106
25,20,-0.8222355981867072
25,20,-4.537917103370551
25,20,5.360152701557258
25,21,-0.8659763472780484
25,21,-4.510448255047627
25,21,5.376424602325675
25,22,-0.9101586034934435
25,22,-4.4824006716167295
25,22,5.392559275110173
25,23,-0.954819617080793
25,23,-4.453740120647344
25,23,5.408559737728138
25,24,-1.0
25,24,-4.424428900898052
25,24,5.424428900898052
25,25,-1.0457442422065828
25,25,-4.394425331249864
25,25,5.440169573456447
25,26,-1.092101328542131
25,26,-4.36368313871127
25,26,5.455784467253401
25,27,-1.1391254817207732
25,27,-4.332150720029674
25,27,5.471276201750447
25,28,-1.186877064855759
25,28,-4.299770243486912
25,28,5.486647308342671
25,29,-1.2354236879390654
