t,x,y,z,w
231.750000,0.750389,-4.097393,-0.660878,1.476416
231.900000,0.010927,-3.620672,-1.245413,1.537227
232.050000,-1.019622,-2.594695,-1.718416,1.463818
232.200000,-2.115501,-1.078169,-1.997342,1.226781
232.350000,-2.941780,0.526253,-2.035839,0.842030
232.500000,-3.336693,1.777034,-1.856317,0.365696
232.650000,-3.394068,2.531504,-1.527040,-0.142211
232.800000,-3.283118,2.922503,-1.114535,-0.644285
232.950000,-3.068729,3.137292,-0.658602,-1.122093
233.100000,-2.658221,3.259631,-0.177529,-1.554978
233.250000,-1.857440,3.221028,0.311471,-1.899344
233.400000,-0.542732,2.856986,0.772176,-2.084916
233.550000,1.113790,2.084035,1.147078,-2.043001
233.700000,2.648380,1.064206,1.383847,-1.755420
233.850000,3.668722,0.111557,1.468949,-1.273625
234.000000,4.138991,-0.572193,1.430342,-0.681979
234.150000,4.258745,-0.998575,1.309797,-0.049068
234.300000,4.194089,-1.295894,1.136844,0.586778
234.450000,3.932989,-1.589116,0.920803,1.199490
234.600000,3.290389,-1.924860,0.657462,1.747217
234.750000,2.060539,-2.233674,0.344205,2.155859
234.900000,0.293893,-2.364324,-0.003857,2.336278
235.050000,-1.570813,-2.221098,-0.351067,2.237136
235.200000,-3.011012,-1.873735,-0.659564,1.885271
235.350000,-3.835061,-1.483754,-0.910815,1.364138
235.500000,-4.192661,-1.152260,-1.107470,0.757573
235.650000,-4.302133,-0.861334,-1.258362,0.118248
235.800000,-4.242539,-0.504529,-1.362301,-0.524986
235.950000,-3.900124,0.049281,-1.399301,-1.140379
236.100000,-3.058685,0.858162,-1.333754,-1.669254
236.250000,-1.641730,1.799431,-1.134040,-2.027390
236.400000,0.067988,2.592899,-0.800568,-2.145140
236.550000,1.573655,3.023115,-0.374179,-2.015986
236.700000,2.571991,3.107057,0.089064,-1.697811
236.850000,3.102911,2.999746,0.548472,-1.267253
237.000000,3.363902,2.807575,0.984846,-0.779917
237.150000,3.496560,2.498352,1.384863,-0.264029
237.300000,3.489944,1.917041,1.720348,0.262407
237.450000,3.194595,0.895464,1.936840,0.768388
237.600000,2.462948,-0.546617,1.966125,1.198059
237.750000,1.362634,-2.075815,1.766784,1.487432
237.900000,0.208486,-3.249708,1.360301,1.603059
238.050000,-0.693306,-3.879089,0.818781,1.562014
238.200000,-1.263187,-4.085116,0.217433,1.411255
238.350000,-1.607713,-4.065137,-0.395791,1.193918
238.500000,-1.872256,-3.889488,-0.994555,0.932518
238.650000,-2.137539,-3.445727,-1.549130,0.631742
238.800000,-2.371869,-2.516025,-2.003114,0.292366
238.950000,-2.444999,-0.997545,-2.272606,-0.071900
239.100000,-2.241003,0.856264,-2.283369,-0.426915
239.250000,-1.797921,2.517060,-2.023928,-0.731661
239.400000,-1.288981,3.608034,-1.556114,-0.962588
239.550000,-0.860759,4.138058,-0.969109,-1.122159
239.700000,-0.534925,4.323668,-0.331428,-1.225736
239.850000,-0.229219,4.324043,0.319155,-1.283396
240.000000,0.179652,4.114844,0.955506,-1.288937
240.150000,0.781708,3.507066,1.533293,-1.219121
240.300000,1.542442,2.317269,1.977125,-1.045496
240.450000,2.264180,0.639598,2.201954,-0.757517
240.600000,2.715248,-1.082205,2.165071,-0.379518
240.750000,2.830626,-2.389256,1.897166,0.040214
240.900000,2.725406,-3.150441,1.475065,0.458628
241.050000,2.533872,-3.518656,0.971161,0.853573
241.200000,2.283974,-3.687815,0.428920,1.215876
241.350000,1.876657,-3.727075,-0.129091,1.530697
241.500000,1.144330,-3.540072,-0.677990,1.761943
241.650000,-0.006022,-2.944757,-1.170104,1.851695
241.800000,-1.416213,-1.880163,-1.536563,1.745390
241.950000,-2.691969,-0.575037,-1.720638,1.432344
242.100000,-3.508903,0.588300,-1.715255,0.960297
242.250000,-3.848709,1.386052,-1.561928,0.403303
242.400000,-3.890778,1.850789,-1.315656,-0.179713
242.550000,-3.777701,2.135837,-1.015236,-0.756432
242.700000,-3.490867,2.365866,-0.677211,-1.304415
242.850000,-2.857973,2.559959,-0.306847,-1.785992
243.000000,-1.687200,2.619784,0.084279,-2.133617
243.150000,-0.013878,2.407094,0.465175,-2.264899
243.300000,1.765352,1.899463,0.790943,-2.130547
243.450000,3.151304,1.256053,1.027572,-1.753968
243.600000,3.940502,0.680443,1.170772,-1.214530
243.750000,4.264501,0.259631,1.239188,-0.594633
243.900000,4.335253,-0.053956,1.253763,0.052604
244.050000,4.234902,-0.374076,1.222347,0.697713
244.200000,3.856451,-0.808296,1.135329,1.309147
244.350000,2.983650,-1.385988,0.971929,1.829119
244.500000,1.519676,-1.998992,0.716976,2.172844
244.650000,-0.277900,-2.443107,0.380285,2.266201
244.800000,-1.898118,-2.588087,-0.000939,2.096960
244.950000,-2.989230,-2.485067,-0.383605,1.722561
245.100000,-3.561194,-2.274218,-0.741032,1.225639
245.250000,-3.815298,-2.037172,-1.064549,0.669576
245.400000,-3.907323,-1.737657,-1.348962,0.088691
245.550000,-3.832511,-1.243695,-1.575763,-0.494567
245.700000,-3.434398,-0.412122,-1.704293,-1.044705
245.850000,-2.546869,0.760210,-1.680879,-1.499366
246.000000,-1.227988,2.023650,-1.470207,-1.785517
246.150000,0.171948,3.008898,-1.086932,-1.862308
246.300000,1.277319,3.529505,-0.590539,-1.747911
246.450000,1.965700,3.671816,-0.046805,-1.499483
246.600000,2.347260,3.611688,0.501120,-1.173079
246.750000,2.585511,3.426116,1.030595,-0.802013
246.900000,2.765719,3.031091,1.518399,-0.399893
247.050000,2.845987,2.233333,1.919106,0.023020
247.200000,2.688432,0.902456,2.160146,0.441920
247.350000,2.193013,-0.799906,2.169155,0.811971
247.500000,1.446980,-2.413281,1.923068,1.086380
247.650000,0.686991,-3.529436,1.469349,1.244731
247.800000,0.097084,-4.086371,0.891805,1.300616
247.950000,-0.301884,-4.270533,0.261655,1.283104
248.100000,-0.603939,-4.257010,-0.379856,1.214582
248.250000,-0.928333,-4.057478,-1.006354,1.100415
248.400000,-1.348726,-3.510935,-1.579482,0.930731
248.550000,-1.835237,-2.412884,-2.030871,0.691817
248.700000,-2.242043,-0.771014,-2.274071,0.383658
248.850000,-2.409032,1.038916,-2.251785,0.031172
249.000000,-2.311550,2.511607,-1.978163,-0.325591
249.150000,-2.066749,3.412683,-1.526325,-0.654758
249.300000,-1.798204,3.844640,-0.977308,-0.944354
249.450000,-1.533241,4.016043,-0.385461,-1.194317
249.600000,-1.193362,4.034298,0.220254,-1.400386
249.750000,-0.640804,3.832957,0.813990,-1.541196
249.900000,0.224595,3.224174,1.349266,-1.575971
250.050000,1.329486,2.089117,1.753510,-1.460442
250.200000,2.388376,0.600261,1.956506,-1.178305
250.350000,3.101851,-0.822585,1.935621,-0.760763
250.500000,3.397116,-1.849039,1.728897,-0.268540
250.650000,3.408387,-2.444261,1.401986,0.244328
250.800000,3.281105,-2.762869,1.008968,0.747223
250.950000,3.035824,-2.957958,0.578843,1.222831
251.100000,2.548961,-3.071187,0.125280,1.645655
251.250000,1.634119,-3.011325,-0.334008,1.965219
251.400000,0.230833,-2.628809,-0.761568,2.109727
251.550000,-1.410954,-1.886067,-1.103646,2.020589
251.700000,-2.828575,-0.966371,-1.317538,1.696432
251.850000,-3.715509,-0.142850,-1.397756,1.198053
252.000000,-4.103591,0.440169,-1.372042,0.606367
252.150000,-4.191917,0.816648,-1.275692,-0.018421
252.300000,-4.111730,1.106394,-1.131025,-0.643099
252.450000,-3.820964,1.418409,-0.942232,-1.241497
252.600000,-3.131043,1.787285,-0.702123,-1.768941
252.750000,-1.870313,2.137841,-0.406452,-2.150806
252.900000,-0.138834,2.320259,-0.069010,-2.304326
253.050000,1.621369,2.241045,0.276294,-2.189231
253.200000,2.946488,1.960753,0.592916,-1.838773
253.350000,3.697983,1.623872,0.861493,-1.333458
253.500000,4.029634,1.322114,1.081711,-0.749874
253.650000,4.137769,1.039092,1.258917,-0.135274
253.800000,4.085434,0.673705,1.389047,0.483774
253.950000,3.761911,0.099262,1.449994,1.076784
254.100000,2.970377,-0.739307,1.404589,1.588169
254.250000,1.648114,-1.718694,1.219939,1.939684
254.400000,0.056189,-2.559841,0.895092,2.067287
254.550000,-1.355984,-3.042817,0.469675,1.964376
254.700000,-2.310282,-3.172518,-0.000142,1.682782
254.850000,-2.834738,-3.095628,-0.471864,1.292289
255.000000,-3.105475,-2.921808,-0.924095,0.844557
255.150000,-3.257650,-2.630799,-1.342533,0.366127
255.300000,-3.294444,-2.080761,-1.700025,-0.127299
255.450000,-3.090402,-1.106211,-1.944498,-0.610133
255.600000,-2.502707,0.294838,-2.008806,-1.034532
255.750000,-1.558391,1.826380,-1.847776,-1.341900
255.900000,-0.512501,3.056631,-1.474994,-1.495925
256.050000,0.349680,3.763629,-0.956563,-1.504239
256.200000,0.923158,4.031964,-0.367520,-1.405058
256.350000,1.281231,4.053029,0.241001,-1.237684
256.500000,1.555666,3.920298,0.840949,-1.024480
256.650000,1.838906,3.556700,1.405527,-0.770103
256.800000,2.130267,2.765106,1.885901,-0.471925
256.950000,2.326102,1.409830,2.205252,-0.135488
257.100000,2.293532,-0.344891,2.286719,0.214367
257.250000,2.006529,-2.031272,2.103584,0.539402
257.400000,1.586691,-3.232805,1.700808,0.809285
257.550000,1.184905,-3.875505,1.161209,1.016080
257.700000,0.861027,-4.136640,0.556757,1.168478
257.850000,0.567696,-4.195393,-0.070099,1.275713
258.000000,0.194941,-4.081539,-0.693507,1.334487
258.150000,-0.365685,-3.657176,-1.278891,1.324186
258.300000,-1.132321,-2.728383,-1.764457,1.213512
258.450000,-1.958252,-1.279100,-2.069546,0.980517
258.600000,-2.594012,0.372613,-2.136235,0.635005
258.750000,-2.889546,1.768818,-1.969458,0.219252
258.900000,-2.896757,2.671699,-1.629676,-0.217440
259.050000,-2.757655,3.147863,-1.188782,-0.642523
259.200000,-2.551036,3.382255,-0.696916,-1.041411
259.350000,-2.231218,3.493525,-0.179832,-1.402092
259.500000,-1.652706,3.456463,0.343989,-1.697406
259.650000,-0.673430,3.124616,0.842176,-1.876780
259.800000,0.671075,2.367764,1.259192,-1.879487
259.950000,2.073139,1.264671,1.533818,-1.671032
260.100000,3.142162,0.119745,1.635416,-1.273413
260.250000,3.714544,-0.776950,1.581549,-0.752906
260.400000,3.898758,-1.348604,1.418159,-0.178180
260.550000,3.872042,-1.694111,1.187867,0.406465
260.700000,3.701411,-1.950399,0.913975,0.976429
260.850000,3.291639,-2.194202,0.602938,1.504834
261.000000,2.447898,-2.397866,0.257325,1.941469
261.150000,1.061114,-2.442470,-0.108589,2.210372
261.300000,-0.672690,-2.218833,-0.461648,2.240349
261.450000,-2.285566,-1.757708,-0.761762,2.013114
261.600000,-3.397082,-1.223695,-0.984856,1.579049
261.750000,-3.967476,-0.767788,-1.132502,1.020598
261.900000,-4.180917,-0.425050,-1.220630,0.406201
262.050000,-4.202765,-0.127800,-1.262043,-0.224499
262.200000,-4.043310,0.235263,-1.255318,-0.845787
262.350000,-3.551759,0.754265,-1.183062,-1.420655
262.500000,-2.539436,1.422288,-1.020725,-1.884179
262.650000,-1.016636,2.088927,-0.755646,-2.155044
262.800000,0.671136,2.542034,-0.404389,-2.179087
262.950000,2.063611,2.685659,-0.008547,-1.967413
263.100000,2.942407,2.598076,0.389691,-1.585115
263.250000,3.391887,2.411309,0.765927,-1.105654
263.400000,3.600446,2.181773,1.110941,-0.579108
263.550000,3.677072,1.850816,1.415257,-0.031705
263.700000,3.580310,1.277742,1.653615,0.515554
263.850000,3.152131,0.339527,1.779264,1.025513
264.000000,2.270277,-0.912918,1.738193,1.437423
264.150000,1.044322,-2.184211,1.503063,1.687888
264.300000,-0.189029,-3.122702,1.098903,1.749203
264.450000,-1.130269,-3.597837,0.589171,1.645153
264.600000,-1.714466,-3.723351,0.036800,1.427525
264.750000,-2.055170,-3.663015,-0.518785,1.142556
264.900000,-2.293102,-3.469659,-1.055599,0.815688
265.050000,-2.494961,-3.043630,-1.547911,0.456012
265.200000,-2.615843,-2.197363,-1.946904,0.070929
265.350000,-2.529028,-0.833438,-2.179587,-0.318319
265.500000,-2.144638,0.850745,-2.178888,-0.672354
265.650000,-1.534802,2.402323,-1.929557,-0.949698
265.800000,-0.896850,3.459319,-1.482259,-1.130860
265.950000,-0.385641,3.989598,-0.917678,-1.224770
266.100000,-0.021468,4.174233,-0.302237,-1.253638
266.250000,0.276035,4.171702,0.325605,-1.234260
266.400000,0.617056,3.986940,0.940354,-1.168277
266.550000,1.077548,3.467876,1.504707,-1.042603
266.700000,1.636831,2.427916,1.953548,-0.839333
266.850000,2.152267,0.879132,2.205699,-0.553131
267.000000,2.447206,-0.832189,2.207295,-0.204504
267.150000,2.464571,-2.242235,1.970028,0.167020
267.300000,2.297478,-3.127911,1.560266,0.525527
267.450000,2.069371,-3.572729,1.053198,0.853170
267.600000,1.823127,-3.766855,0.500501,1.145380
267.750000,1.496109,-3.819213,-0.070169,1.395908
267.900000,0.956475,-3.684972,-0.636114,1.583127
268.050000,0.093580,-3.201230,-1.157831,1.665711
268.200000,-1.044941,-2.243079,-1.571596,1.595995
268.350000,-2.191755,-0.925887,-1.811191,1.350560
268.500000,-3.027933,0.395492,-1.847911,0.953405
268.650000,-3.435161,1.400978,-1.707657,0.463428
268.800000,-3.520247,2.017952,-1.446569,-0.061218
268.950000,-3.436705,2.364918,-1.115320,-0.584413
269.100000,-3.234299,2.588302,-0.742838,-1.086399
269.250000,-2.819855,2.753413,-0.341340,-1.543956
269.400000,-2.015480,2.808142,0.077931,-1.912135
269.550000,-0.720756,2.621010,0.488867,-2.122532
269.700000,0.891967,2.109948,0.847348,-2.110503
269.850000,2.396596,1.370553,1.109557,-1.858917
270.000000,3.432775,0.627738,1.257722,-1.414287
270.150000,3.952423,0.050453,1.305781,-0.854521
270.300000,4.125514,-0.343712,1.281708,-0.245495
270.450000,4.110914,-0.642321,1.207131,0.374096
270.600000,3.921550,-0.955590,1.087901,0.979221
270.750000,3.414487,-1.351625,0.915799,1.534432
270.900000,2.401530,-1.805090,0.678919,1.977208
271.050000,0.872619,-2.185828,0.377446,2.227187
271.200000,-0.851464,-2.345747,0.034167,2.227313
271.350000,-2.302716,-2.253784,-0.313461,1.984235
271.500000,-3.229007,-2.012774,-0.634330,1.562151
271.650000,-3.693644,-1.742729,-0.915743,1.038124
271.800000,-3.886867,-1.481233,-1.157482,0.467154
271.950000,-3.927744,-1.167702,-1.357333,-0.120712
272.100000,-3.781411,-0.680580,-1.498695,-0.701991
272.250000,-3.286777,0.084263,-1.546762,-1.237384
272.400000,-2.304980,1.095658,-1.459823,-1.662502
272.550000,-0.930052,2.124984,-1.216015,-1.907526
272.700000,0.481526,2.881284,-0.835420,-1.938306
272.850000,1.577168,3.243047,-0.371199,-1.778101
273.000000,2.253729,3.301026,0.122432,-1.485608
273.150000,2.623181,3.201335,0.611379,-1.116870
273.300000,2.840334,2.999673,1.077822,-0.705824
273.450000,2.979357,2.618125,1.502160,-0.268279
273.600000,2.991675,1.891221,1.845367,0.181888
273.750000,2.742899,0.705513,2.045198,0.615983
273.900000,2.144203,-0.813314,2.038501,0.986483
274.050000,1.293596,-2.279814,1.802355,1.245631
274.200000,0.438564,-3.324588,1.374945,1.373598
274.350000,-0.223944,-3.862045,0.829978,1.386385
274.500000,-0.663907,-4.041058,0.233898,1.317196
274.650000,-0.970680,-4.025811,-0.372952,1.193531
274.800000,-1.257606,-3.849077,-0.965956,1.026607
274.950000,-1.592421,-3.387784,-1.513267,0.813388
275.100000,-1.952481,-2.452365,-1.957659,0.547094
275.250000,-2.220783,-0.991863,-2.220922,0.231883
275.400000,-2.268281,0.726482,-2.240340,-0.108044
275.550000,-2.078341,2.238061,-2.012027,-0.436413
275.700000,-1.761705,3.240666,-1.593729,-0.724944
275.850000,-1.442454,3.754292,-1.063796,-0.964636
276.000000,-1.161017,3.963550,-0.482193,-1.159437
276.150000,-0.862994,4.006309,0.117339,-1.311921
276.300000,-0.437153,3.871369,0.711023,-1.411574
276.450000,0.217832,3.408929,1.262117,-1.430886
276.600000,1.094562,2.459645,1.708287,-1.334042
276.750000,2.010493,1.069546,1.976239,-1.099492
276.900000,2.702150,-0.427665,2.022242,-0.741555
277.050000,3.035073,-1.641213,1.861227,-0.306657
277.200000,3.075810,-2.411662,1.551494,0.154425
277.350000,2.963811,-2.827318,1.154987,0.608555
277.500000,2.767117,-3.051564,0.712413,1.039400
277.650000,2.430184,-3.177909,0.244012,1.431582
277.800000,1.804547,-3.173559,-0.234674,1.753525
277.950000,0.761009,-2.905712,-0.694718,1.950877
278.100000,-0.636391,-2.265808,-1.086987,1.962406
278.250000,-2.061600,-1.329268,-1.358481,1.757049
278.400000,-3.136783,-0.354793,-1.482964,1.360643
278.550000,-3.720183,0.418903,-1.474425,0.840247
278.700000,-3.924557,0.929453,-1.370063,0.263225
278.850000,-3.919297,1.259471,-1.204248,-0.326943
279.000000,-3.766352,1.528465,-0.994893,-0.905376
279.150000,-3.374076,1.811986,-0.744552,-1.444789
279.300000,-2.558467,2.097175,-0.450760,-1.895704
279.450000,-1.218872,2.279972,-0.120243,-2.184523
279.600000,0.459339,2.240135,0.221973,-2.242422
279.750000,2.037119,1.962853,0.539512,-2.050267
279.900000,3.150794,1.564546,0.804410,-1.653753
280.050000,3.749114,1.182217,1.009448,-1.130321
280.200000,3.996880,0.868648,1.162337,-0.546091
280.350000,4.054928,0.579447,1.271057,0.059658
280.500000,3.948912,0.213071,1.331988,0.662432
280.650000,3.554065,-0.330756,1.325515,1.229753
280.800000,2.693751,-1.070306,1.222056,1.704488
280.950000,1.345291,-1.873324,1.000276,2.011793
281.100000,-0.215103,-2.508014,0.667910,2.095740
281.250000,-1.568355,-2.823573,0.263713,1.956522
281.400000,-2.473899,-2.854547,-0.164938,1.647014
281.550000,-2.969785,-2.731292,-0.584992,1.234343
281.700000,-3.221125,-2.537730,-0.980853,0.767837
281.850000,-3.349252,-2.246140,-1.341342,0.273753
282.000000,-3.351000,-1.731299,-1.643171,-0.230901
282.150000,-3.105368,-0.853568,-1.841660,-0.719098
282.300000,-2.478473,0.389795,-1.879430,-1.142722
282.450000,-1.496594,1.753721,-1.717134,-1.443658
282.600000,-0.405506,2.868119,-1.364869,-1.585129
282.750000,0.508015,3.523960,-0.879246,-1.573517
282.900000,1.124249,3.776782,-0.327561,-1.447149
283.050000,1.503065,3.792931,0.242233,-1.247717
283.200000,1.770012,3.668534,0.803498,-1.001433
283.350000,2.016599,3.354807,1.333322,-0.717324
283.500000,2.248065,2.687102,1.791739,-0.396799
283.650000,2.375517,1.520524,2.113188,-0.047857
283.800000,2.279285,-0.063066,2.225098,0.304520
283.950000,1.931225,-1.688656,2.090478,0.622837
284.100000,1.445906,-2.939709,1.736314,0.876532
284.250000,0.981120,-3.664940,1.234363,1.057320
284.400000,0.614568,-3.982465,0.656780,1.175554
284.550000,0.317881,-4.071230,0.050657,1.244959
284.700000,-0.001194,-4.004163,-0.557087,1.269506
284.850000,-0.442736,-3.698660,-1.138670,1.238003
285.000000,-1.048710,-2.976311,-1.645206,1.127719
285.150000,-1.737473,-1.739559,-2.004348,0.918384
285.300000,-2.316076,-0.167249,-2.148428,0.611401
285.450000,-2.620957,1.328081,-2.056998,0.237117
285.600000,-2.648137,2.411726,-1.769851,-0.160948
285.750000,-2.512829,3.034585,-1.356009,-0.549187
285.900000,-2.315222,3.343406,-0.874698,-0.911693
286.050000,-2.059099,3.489754,-0.360679,-1.240776
286.200000,-1.648988,3.513956,0.166445,-1.521476
286.350000,-0.946308,3.323509,0.682815,-1.720169
286.500000,0.110974,2.766666,1.144620,-1.786376
286.650000,1.375804,1.800612,1.491138,-1.674974
286.800000,2.517919,0.619324,1.672718,-1.378679
286.950000,3.266092,-0.455392,1.681380,-0.938828
287.100000,3.594666,-1.221497,1.551007,-0.419596
287.250000,3.647498,-1.688268,1.329471,0.126024
287.400000,3.552551,-1.978814,1.052930,0.667472
287.550000,3.312937,-2.206541,0.738566,1.184623
287.700000,2.801150,-2.404695,0.392054,1.647460
287.850000,1.848729,-2.506743,0.021703,2.001966
288.000000,0.430021,-2.391752,-0.349000,2.177030
288.150000,-1.190427,-2.002607,-0.681569,2.119033
288.300000,-2.582541,-1.434379,-0.940190,1.830135
288.450000,-3.478338,-0.866464,-1.111457,1.368513
288.600000,-3.908842,-0.417124,-1.205769,0.809480
288.750000,-4.050851,-0.085781,-1.242240,0.209883
288.900000,-4.027803,0.208501,-1.233075,-0.397847
289.050000,-3.816411,0.566355,-1.176122,-0.989164
289.200000,-3.262483,1.050010,-1.056289,-1.525288
289.350000,-2.209656,1.624851,-0.855817,-1.941791
289.500000,-0.709899,2.143712,-0.571039,-2.163992
289.650000,0.891753,2.440395,-0.223638,-2.147984
289.800000,2.184240,2.469218,0.147590,-1.910945
289.950000,2.992323,2.320754,0.508174,-1.516369
290.100000,3.404847,2.108284,0.840580,-1.032540
290.250000,3.592778,1.869088,1.139269,-0.505693
290.400000,3.649834,1.542799,1.396784,0.039117
290.550000,3.532599,1.005602,1.591108,0.580708
290.700000,3.094055,0.155472,1.681866,1.082512
290.850000,2.221449,-0.961036,1.623054,1.486175
291.000000,1.012991,-2.092979,1.391548,1.730692
291.150000,-0.218524,-2.937026,1.008922,1.787745
291.300000,-1.179521,-3.370029,0.530754,1.677978
291.450000,-1.789076,-3.482082,0.013771,1.450990
291.600000,-2.143439,-3.418965,-0.505305,1.153583
291.750000,-2.376603,-3.238966,-1.006188,0.813607
291.900000,-2.559544,-2.868648,-1.467369,0.442723
292.050000,-2.660578,-2.147061,-1.848607,0.049543
292.200000,-2.566419,-0.962894,-2.086987,-0.345672
292.350000,-2.182641,0.563487,-2.118512,-0.705395
292.500000,-1.557188,2.058381,-1.918015,-0.987610
292.650000,-0.874661,3.154966,-1.520139,-1.169078
292.800000,-0.306710,3.753014,-0.996028,-1.255350
292.950000,0.098781,3.985089,-0.412150,-1.268917
293.100000,0.402362,4.013839,0.189678,-1.230520
293.250000,0.704753,3.886962,0.784437,-1.147929
293.400000,1.085862,3.504248,1.342873,-1.014692
293.550000,1.552418,2.688913,1.813317,-0.817284
293.700000,2.006985,1.367666,2.122654,-0.548988
293.850000,2.295096,-0.250379,2.206886,-0.223269
294.000000,2.331941,-1.743894,2.052421,0.126871
294.150000,2.171467,-2.795395,1.705104,0.466271
294.300000,1.932275,-3.377682,1.236764,0.774272
294.450000,1.685672,-3.646613,0.707002,1.045507
294.600000,1.410435,-3.747685,0.150767,1.278414
294.750000,1.009298,-3.705236,-0.410399,1.462047
294.900000,0.365388,-3.410062,-0.948100,1.568412
295.050000,-0.557562,-2.706581,-1.412274,1.556599
295.200000,-1.616864,-1.572102,-1.737117,1.393058
295.350000,-2.531359,-0.238404,-1.872472,1.077926
295.500000,-3.089429,0.941605,-1.815358,0.651147
295.650000,-3.291484,1.759859,-1.607511,0.168754
295.800000,-3.270911,2.238855,-1.303903,-0.325323
295.950000,-3.134075,2.515043,-0.945562,-0.806836
296.100000,-2.872638,2.701572,-0.553471,-1.259320
296.250000,-2.365101,2.816427,-0.138337,-1.656009
296.400000,-1.459133,2.774094,0.283713,-1.948003
296.550000,-0.133834,2.452372,0.679568,-2.071173
296.700000,1.369563,1.826658,1.003416,-1.977525
296.850000,2.656464,1.045855,1.218976,-1.670019
297.000000,3.476113,0.328719,1.319800,-1.203424
297.150000,3.854634,-0.201890,1.326551,-0.648879
297.300000,3.957603,-0.563397,1.267369,-0.060465
297.450000,3.901969,-0.849878,1.160958,0.530747
297.600000,3.665810,-1.157252,1.010974,1.101184
297.750000,3.101511,-1.528704,0.810080,1.613718
297.900000,2.053667,-1.917154,0.550978,2.006317
298.050000,0.558867,-2.195277,0.240133,2.205641
298.200000,-1.056990,-2.249359,-0.096340,2.166192
298.350000,-2.379389,-2.084534,-0.423477,1.902179
298.500000,-3.211243,-1.810065,-0.716020,1.476330
298.650000,-3.626903,-1.529405,-0.966062,0.959144
298.800000,-3.797618,-1.264694,-1.175513,0.400071
298.950000,-3.823467,-0.953718,-1.342952,-0.173244
299.100000,-3.666065,-0.487508,-1.453449,-0.737946
299.250000,-3.177245,0.220390,-1.476326,-1.256148
299.400000,-2.232445,1.136326,-1.375800,-1.667222
299.550000,-0.916038,2.059757,-1.134024,-1.905704
299.700000,0.448973,2.738486,-0.769587,-1.938251
299.850000,1.530941,3.063357,-0.330018,-1.784369
300.000000,2.216835,3.109812,0.135599,-1.498255
300.150000,2.597748,3.008392,0.595647,-1.134109
300.300000,2.817433,2.816470,1.033652,-0.726568
300.450000,2.954223,2.475506,1.433023,-0.292649
300.600000,2.975858,1.843871,1.761256,0.154183
300.750000,2.763643,0.805990,1.964707,0.588297
300.900000,2.220155,-0.566952,1.984628,0.966041
301.050000,1.405592,-1.962598,1.792012,1.239800
301.200000,0.539379,-3.026047,1.411658,1.384322
301.350000,-0.168334,-3.620862,0.907239,1.409033
301.500000,-0.653136,-3.847013,0.343508,1.344598
301.650000,-0.979475,-3.863350,-0.236674,1.220673
301.800000,-1.253456,-3.735639,-0.808491,1.053019
301.950000,-1.551789,-3.389133,-1.346364,0.843005
302.100000,-1.877132,-2.657392,-1.805345,0.585658
302.250000,-2.143436,-1.433418,-2.117541,0.282442
302.400000,-2.227116,0.142913,-2.215865,-0.048282
302.550000,-2.077590,1.683569,-2.074946,-0.373755
302.700000,-1.770680,2.827552,-1.729811,-0.663373
302.850000,-1.432553,3.483279,-1.250592,-0.903187
303.000000,-1.134214,3.781224,-0.702268,-1.094972
303.150000,-0.856756,3.880446,-0.125765,-1.244321
303.300000,-0.515112,3.833790,0.454848,-1.348514
303.450000,-0.006608,3.554973,1.012751,-1.389998
303.600000,0.715409,2.882500,1.501037,-1.338962
303.750000,1.561672,1.744840,1.852864,-1.168126
303.900000,2.314407,0.321736,2.008566,-0.874376
304.050000,2.779064,-1.019091,1.952293,-0.487927
304.200000,2.929315,-1.996140,1.720342,-0.056317
304.350000,2.874170,-2.575170,1.372857,0.380663
304.500000,2.720945,-2.885008,0.960797,0.801097
304.650000,2.483986,-3.059120,0.513731,1.192750
304.800000,2.073128,-3.138975,0.047443,1.537374
304.950000,1.347545,-3.052206,-0.419744,1.798272
305.100000,0.239032,-2.667885,-0.852977,1.921188
305.250000,-1.108954,-1.932412,-1.201629,1.856399
305.400000,-2.359829,-0.982934,-1.420925,1.592144
305.550000,-3.222639,-0.076605,-1.497895,1.167267
305.700000,-3.648412,0.605456,-1.454641,0.646888
305.850000,-3.770727,1.049637,-1.327771,0.087626
306.000000,-3.725375,1.349293,-1.146614,-0.476196
306.150000,-3.534163,1.609073,-0.924604,-1.022810
306.300000,-3.088135,1.880925,-0.662874,-1.523500
306.450000,-2.222785,2.131866,-0.360972,-1.927444
306.600000,-0.886731,2.255534,-0.029497,-2.165197
306.750000,0.702683,2.154360,0.304247,-2.178958
306.900000,2.139276,1.841335,0.605804,-1.960741
307.050000,3.127589,1.437567,0.851762,-1.558913
307.200000,3.652011,1.063886,1.038349,-1.045198
307.350000,3.867561,0.757661,1.174110,-0.478331
307.500000,3.911142,0.470967,1.266405,0.106827
307.650000,3.795771,0.109813,1.311345,0.687265
307.800000,3.403594,-0.412513,1.290719,1.231553
307.950000,2.577462,-1.105063,1.178229,1.685794
308.100000,1.301928,-1.844466,0.955974,1.980764
308.250000,-0.173339,-2.424455,0.632338,2.064753
308.400000,-1.468697,-2.711780,0.243151,1.936675
308.550000,-2.355642,-2.735913,-0.168038,1.643943
308.700000,-2.855339,-2.613730,-0.570337,1.248860
308.850000,-3.113714,-2.425152,-0.948858,0.798962
309.000000,-3.247789,-2.152699,-1.293616,0.320571
309.150000,-3.267122,-1.690198,-1.584849,-0.169914
